sample_id,cohort,partition,target_description,ground_truth_object_id,initial_state_index,input_sha256,localization_sha256,condition,model,provider,generated_output_text,choice,predicted_object_id,explanation,explanation_word_count,format_valid,decision_tokens,decision_token_count,output_token_count,raw_log_probability,raw_sequence_likelihood,decision_character_span,candidate_map,correct,image_sha256,request_sha256,response_path,response_sha256,score_type
task_07_milk_state_04,additional_states,calibration,milk,object_002,4,04223b31bd3f2d0e805bcabd47d3a44ff76f6b67998af22ef46bd741ba5d166f,792729f78cd0f80e3b184b6082d9171215b0fee11b1a48383a1c2a097e2872c1,label_only,gpt-4.1-mini-2025-04-14,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":-5.512236498361744e-07}]",1,1,-5.512236498361744e-07,0.999999448776502,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2891dcdef3d176b37349efe5b1d82f4ff935dc9cd1776048b536e85c8fd4d01d,557d0f09e9c3c71ad47dbe72106a961f7eb2f327354e29554844913b8f5b03ae,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_04_label_only.json,9173c22bd1e07daf211aeff5e17160a57f6c5db38c3657399d659259526e2084,raw_label_likelihood
task_07_milk_state_04,additional_states,calibration,milk,object_002,4,04223b31bd3f2d0e805bcabd47d3a44ff76f6b67998af22ef46bd741ba5d166f,792729f78cd0f80e3b184b6082d9171215b0fee11b1a48383a1c2a097e2872c1,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"B
The carton clearly displays the word ""Milk"" in large letters on the front.",B,object_002,"The carton clearly displays the word ""Milk"" in large letters on the front.",13,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2891dcdef3d176b37349efe5b1d82f4ff935dc9cd1776048b536e85c8fd4d01d,c03945218c4f1c3ca483f566d94fd09bd30833acc1a8ea9055a229a8df8eaa80,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_04_label_then_evidence.json,9f85bee3114ea981d1a23de6245f1c602b33b0bb90d2ce261f1801be4576dcdc,raw_label_likelihood
task_07_milk_state_05,additional_states,calibration,milk,object_002,5,d46ffaf886c738eb89beac4440eb42d8be4b1979d207fd4bd43c8e11169f669e,e44f33d1faa7a7b6c71241b95be9819176e450f54fc96d0ccf8d34b6243dfa9e,label_only,gpt-4.1-mini-2025-04-14,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,dba13e5f4a0dfa5f148d332d93d240645da96ca6246da637585e546c84fd6734,d20bbc4b5397cde2a73a4509cc3b1acf098b246fde8945d1d68d5f845819b14a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_05_label_only.json,6bc88fdc969b58d3f29e578eeb0445f58976d2b4b5eb01fcd668f1c79eb06733,raw_label_likelihood
task_07_milk_state_05,additional_states,calibration,milk,object_002,5,d46ffaf886c738eb89beac4440eb42d8be4b1979d207fd4bd43c8e11169f669e,e44f33d1faa7a7b6c71241b95be9819176e450f54fc96d0ccf8d34b6243dfa9e,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"B
The object clearly shows the word ""Milk"" and a cow image, indicating it is a milk carton.",B,object_002,"The object clearly shows the word ""Milk"" and a cow image, indicating it is a milk carton.",17,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,23,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,dba13e5f4a0dfa5f148d332d93d240645da96ca6246da637585e546c84fd6734,e6a2fe7f4461ad5a1c0da7f2d44e5663e0befd809ba7e86ab56ae467b59a5fa3,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_05_label_then_evidence.json,f7d71d9896b2b322ab485cd9fa29256d723e8514959ec1ed2040fe15e6a75347,raw_label_likelihood
task_07_milk_state_06,additional_states,calibration,milk,object_002,6,3f38c588874c65019b39b0b0daee5890cd29307496997661b35da0f917fa1d3b,29d8fac7862dfefdcfed0a60370787afe2c217a973bb40dc0430622e7149c645,label_only,gpt-4.1-mini-2025-04-14,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,84a8df70c03d7962bb271cd3190d5a969d84b408aaf7bb0f8158badae4cc3f4e,57a1de8dfb5ed81e5ab24284261a71e24938bc49f003460e4ccf94596910ce9b,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_06_label_only.json,e582e26ba9d8c219778ec9c5b9624a069f0a10bed4278c0975fecd718f0bb54b,raw_label_likelihood
task_07_milk_state_06,additional_states,calibration,milk,object_002,6,3f38c588874c65019b39b0b0daee5890cd29307496997661b35da0f917fa1d3b,29d8fac7862dfefdcfed0a60370787afe2c217a973bb40dc0430622e7149c645,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"B
The object clearly shows the word ""Milk"" on its packaging in large letters.",B,object_002,"The object clearly shows the word ""Milk"" on its packaging in large letters.",13,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,84a8df70c03d7962bb271cd3190d5a969d84b408aaf7bb0f8158badae4cc3f4e,685c6d4f6691880297b1a9e16429182f34618fc44b487ef241b3b5f56da009dc,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_06_label_then_evidence.json,d50d5571b85ab5b2be0a7833a0f1c1791e1eec13dc70c85a542c6f39343b7f76,raw_label_likelihood
task_07_milk_state_07,additional_states,calibration,milk,object_002,7,8c757d1d7654d4b336a5edbc60097ed8af14f4058c0bcbcf7845f61153eb5fb7,7596e2d7f275d985503c10b13fecc3178f5f5ec0265d0a01016a74f2257355ca,label_only,gpt-4.1-mini-2025-04-14,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,5fb8dc339ca2817beaff781cf7c514e2480f488206d73204e3eb67153266e517,9b7d1608309cac797e6440f632c0f91f0023f44c87e01a8d1684777087fd4a73,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_07_label_only.json,144d6f56aa9be09389acbcc0c955d58996d305853502ef98b48c244042017b3a,raw_label_likelihood
task_07_milk_state_07,additional_states,calibration,milk,object_002,7,8c757d1d7654d4b336a5edbc60097ed8af14f4058c0bcbcf7845f61153eb5fb7,7596e2d7f275d985503c10b13fecc3178f5f5ec0265d0a01016a74f2257355ca,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"B
The package clearly shows the word ""Milk"" in large white letters on a red background.",B,object_002,"The package clearly shows the word ""Milk"" in large white letters on a red background.",15,True,"[{""index"":0,""token"":""B"",""logprob"":-4.320199877838604e-07}]",1,20,-4.320199877838604e-07,0.9999995679801056,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,5fb8dc339ca2817beaff781cf7c514e2480f488206d73204e3eb67153266e517,be3e0cf7addb88dac97cc575eeb43373190b21bb21459f92ac15041dfa476a9e,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_07_label_then_evidence.json,bb2f4169c3194ce8eeef18319730e81bcff6f5c7eaf725390cee328dab374d40,raw_label_likelihood
task_07_milk_state_08,additional_states,calibration,milk,object_002,8,601f97c680fa255202ba75225908318f5db2b8a394320d19e6b73cb7476dd29f,fabd8daec3f065b214b08b8006067a465f85bd3987e156b6fd036d0ec32e5528,label_only,gpt-4.1-mini-2025-04-14,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,77fbc63be0e01a5e2d89e41f52e725d004e7d761c4e3571a19dc05d10c6817da,602601a926180489a4c4697fd2b396121529d46a57a28fa78f3976e873cce8f8,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_08_label_only.json,839b68a6daf684189ba0c1cb46c8c5ffcefebabfdd3a34ac2ab20d2b7b94028a,raw_label_likelihood
task_07_milk_state_08,additional_states,calibration,milk,object_002,8,601f97c680fa255202ba75225908318f5db2b8a394320d19e6b73cb7476dd29f,fabd8daec3f065b214b08b8006067a465f85bd3987e156b6fd036d0ec32e5528,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"B
The object clearly shows the word ""Milk"" in large letters on the packaging.",B,object_002,"The object clearly shows the word ""Milk"" in large letters on the packaging.",13,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,77fbc63be0e01a5e2d89e41f52e725d004e7d761c4e3571a19dc05d10c6817da,7d8d61e75c527fc08c467d0413ba76df46f99d90b16c3da9f49d45a6e62b330a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_08_label_then_evidence.json,2f685ce846fa2eda6f15d92033ff1e5d0db61c629ab64aecc96d54e5c29e688b,raw_label_likelihood
task_07_milk_state_09,additional_states,calibration,milk,object_002,9,fac1cb323b8b1482f7c776a5928e85692332933100449d334d1f11f4dc7935f3,a35f1a663664afd42c41036eb2828ed33dc89d2b14bf755514f137461f18b501,label_only,gpt-4.1-mini-2025-04-14,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,089c0b5fc6dcd5920d3775b57248f142a2c3795e760008bbecb77a00b916d1a4,7c737d5ca771b9c69f78aa0f77dd2c29d2ebe622e4a134ac441ae475b16f92f0,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_09_label_only.json,3f05bfbc843f58d1fb4b0c4d1309352d94999b1469057d08ba132609042f6bf1,raw_label_likelihood
task_07_milk_state_09,additional_states,calibration,milk,object_002,9,fac1cb323b8b1482f7c776a5928e85692332933100449d334d1f11f4dc7935f3,a35f1a663664afd42c41036eb2828ed33dc89d2b14bf755514f137461f18b501,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"B
The carton clearly shows the word ""Milk"" and a cow illustration, indicating it contains milk.",B,object_002,"The carton clearly shows the word ""Milk"" and a cow illustration, indicating it contains milk.",15,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,21,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,089c0b5fc6dcd5920d3775b57248f142a2c3795e760008bbecb77a00b916d1a4,62f6d0f18adf744c7c0c6ff6b8a78bc6b518c8ed2653e7aa76da4ec4b87bc789,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_09_label_then_evidence.json,a7f09c91566eeffddad178ef1dd4c850974193f085e34feb78499bf265e1ef1b,raw_label_likelihood
task_07_milk_state_10,additional_states,calibration,milk,object_002,10,5ee6b6d181e8c47dad38d70a18d1fc3dc2b3587f3c28f75aed4acf482fafdc4f,d867764876d81eb201114755b815affa73a56e2708b368d5beac179d8271caa3,label_only,gpt-4.1-mini-2025-04-14,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":-1.9361264946837764e-07}]",1,1,-1.9361264946837764e-07,0.9999998063873693,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,ea1f434c3906643a6c1dff18a50c1810106b74b4ec396f9028f5bf4103c9d519,b058899bd4557e4e9cd8f0a46c4d2d6878b75beff521a1322477e3ab4932b2e8,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_10_label_only.json,c91b1c12d3a29b24a982211bb48a47b6afc668e73c8f4a69c9608b8cf79cd8b1,raw_label_likelihood
task_07_milk_state_10,additional_states,calibration,milk,object_002,10,5ee6b6d181e8c47dad38d70a18d1fc3dc2b3587f3c28f75aed4acf482fafdc4f,d867764876d81eb201114755b815affa73a56e2708b368d5beac179d8271caa3,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"B
The carton clearly displays the word ""Milk"" in large letters on the front.",B,object_002,"The carton clearly displays the word ""Milk"" in large letters on the front.",13,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,ea1f434c3906643a6c1dff18a50c1810106b74b4ec396f9028f5bf4103c9d519,a4b96957d78d84fcf7169a9b465114fc20d1f1d970fad3998a54f43f79e9ef04,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_10_label_then_evidence.json,80e4724ab62247036f3da888a94067e4266691ae43f0538291ca483443d029e1,raw_label_likelihood
task_08_chocolate_pudding_state_01,additional_states,calibration,chocolate pudding,object_007,1,0641cb2c1684298a605801efec39e83e99856701b60c2ca77a1d72460a238d44,020ea83907f29e9f0725cecfab02a97b3583b30869b7d32f47e293fd45940cfe,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,bc6bed4a2fcdc25310558552d09914cd36119c56882cd21ac4e5a6bcde1bbfd2,f7d1649701f15eb44ad5103937684e56ead03a4ab29e226ea75f4c0955781432,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_01_label_only.json,024b3a274049e3c02b4b944b634fa4c32bad717f020d717375b9976197bfb24e,raw_label_likelihood
task_08_chocolate_pudding_state_01,additional_states,calibration,chocolate pudding,object_007,1,0641cb2c1684298a605801efec39e83e99856701b60c2ca77a1d72460a238d44,020ea83907f29e9f0725cecfab02a97b3583b30869b7d32f47e293fd45940cfe,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box behind the bottle in G is labeled ""chocolate pudding.""",G,object_007,"The box behind the bottle in G is labeled ""chocolate pudding.""",11,True,"[{""index"":0,""token"":""G"",""logprob"":-0.0024756586644798517}]",1,16,-0.0024756586644798517,0.9975274032511579,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,bc6bed4a2fcdc25310558552d09914cd36119c56882cd21ac4e5a6bcde1bbfd2,56ea33a610e95ba42ea8c8067f22e66795d81c9a00b2de9fa50a9dfc42ed5094,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_01_label_then_evidence.json,cf541bd8da4d8f54ded561f5e8b0a93747807e92254d501f532a72ab85cdacc0,raw_label_likelihood
task_08_chocolate_pudding_state_02,additional_states,calibration,chocolate pudding,object_007,2,e2a34192ab3e856888dc235442abf66a123b9cd2397c8871e6e8d26a11a782a1,6bd6762f07a5df3f458a2df4b73a85762555df54196b7945481d9273583b4ea5,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,6627929eaaf4ed662e960023dea196052b513e096608c7bd16509294c6954b26,c59dd5f8d9b87a76ef2dbbc8303d06ee0e39ee3aa2a9c6c4eba5d741c730e4b4,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_02_label_only.json,860db751c6648af1509ee576f6cc34e8b0bd3444a063e993aa2e83553de0e315,raw_label_likelihood
task_08_chocolate_pudding_state_02,additional_states,calibration,chocolate pudding,object_007,2,e2a34192ab3e856888dc235442abf66a123b9cd2397c8871e6e8d26a11a782a1,6bd6762f07a5df3f458a2df4b73a85762555df54196b7945481d9273583b4ea5,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box behind the bottle in G is labeled as chocolate pudding.",G,object_007,The box behind the bottle in G is labeled as chocolate pudding.,12,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,15,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,6627929eaaf4ed662e960023dea196052b513e096608c7bd16509294c6954b26,7205a878a7f788771f70c7d0d38798bccda574839581181f28ab1c50519b3088,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_02_label_then_evidence.json,90db5f63e3a58071d27a287bd07f7e972539ed862c598ffda022fe727ea5814f,raw_label_likelihood
task_08_chocolate_pudding_state_03,additional_states,calibration,chocolate pudding,object_007,3,3c429272803bdecede59f63afcc5f37b77508f67ecbb17ac84fb3d6cb00ddb8b,a90fbfd6118508fccef38c994b0f95ba308c018520174c7ec35eed9c0cc5de0a,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,bb9329174437370a538c0fa2b3ca7e985713d13516ed3a579dc642789458ebe4,675c8b3714a4b7fac1f75f4810f14c407b6c6e2e11f829a1ace84664586a2a20,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_03_label_only.json,3b6dabc5aa9ebdf46cbc7eaca166a3caa8d44d88ace6c991037397876b189f3d,raw_label_likelihood
task_08_chocolate_pudding_state_03,additional_states,calibration,chocolate pudding,object_007,3,3c429272803bdecede59f63afcc5f37b77508f67ecbb17ac84fb3d6cb00ddb8b,a90fbfd6118508fccef38c994b0f95ba308c018520174c7ec35eed9c0cc5de0a,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The label on this box clearly reads ""chocolate pudding,"" matching the target description.",G,object_007,"The label on this box clearly reads ""chocolate pudding,"" matching the target description.",13,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,19,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,bb9329174437370a538c0fa2b3ca7e985713d13516ed3a579dc642789458ebe4,8f003a42edd51fdda92d50ae38fb6fd0e6be26a15115498f7f60526edc8dcd9c,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_03_label_then_evidence.json,467f2a2c538f57225cb25dd4dbab7c31a328bebcb92d9200ffe3dddab5d1b223,raw_label_likelihood
task_08_chocolate_pudding_state_04,additional_states,calibration,chocolate pudding,object_007,4,6e179fba214ac46dfc6306e533c009bd2a1e6cbbc30222353ef68f8bd32cc715,040f0b3e0e26bbead4d0fe8f705a66abaae9103c91a7426dfc4537ee8c6bf0ef,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-4.5491004129871726e-05}]",1,1,-4.5491004129871726e-05,0.9999545100305701,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,17c90b68d03d07132ba2f3f1699147d698d43b5e9627e6b1088c6b1d82b3dac1,16decc394ee595be1f2d004cf1510862a9a59852d3e90ee51dd555ea87aa80f9,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_04_label_only.json,a0d32e65c7d450427acc3a7710f4480173757106da7a5fb1c629f0b73959ec51,raw_label_likelihood
task_08_chocolate_pudding_state_04,additional_states,calibration,chocolate pudding,object_007,4,6e179fba214ac46dfc6306e533c009bd2a1e6cbbc30222353ef68f8bd32cc715,040f0b3e0e26bbead4d0fe8f705a66abaae9103c91a7426dfc4537ee8c6bf0ef,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box in G has a visible label with the word ""chocolate"" and a pudding image.",G,object_007,"The box in G has a visible label with the word ""chocolate"" and a pudding image.",16,True,"[{""index"":0,""token"":""G"",""logprob"":-0.00033546582562848926}]",1,22,-0.00033546582562848926,0.99966459043674,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,17c90b68d03d07132ba2f3f1699147d698d43b5e9627e6b1088c6b1d82b3dac1,c9e30122732912a7d99b76b9296887c4c020e50d7a64636012140a5db69dbec9,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_04_label_then_evidence.json,61d389f93f6994cdc8393b55acf883ffaf87f1b1fcc15762a9f021235783f661,raw_label_likelihood
task_08_chocolate_pudding_state_05,additional_states,calibration,chocolate pudding,object_007,5,eb65f6b449c10d1eeb18a46b538b62f6e40e4caa385955bdfa1c14775eaee784,bab97327625695182ceb1ca6ff7db7b9a798f80a1e3dedafd5f7929bf3b323c0,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,5c8a5c83331c5123a7c426242cda2adbbaf2338a07cb8bc392f424856fbed630,1019dc6813fe813bd9319c5945308f80d9a528a3c50787f298536291cff9431b,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_05_label_only.json,feaceccc6debf6bb48762e1af290f58aa11323c3c0aa9b6a135e3ab4b50b3bb2,raw_label_likelihood
task_08_chocolate_pudding_state_05,additional_states,calibration,chocolate pudding,object_007,5,eb65f6b449c10d1eeb18a46b538b62f6e40e4caa385955bdfa1c14775eaee784,bab97327625695182ceb1ca6ff7db7b9a798f80a1e3dedafd5f7929bf3b323c0,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The object in G shows a box with a label that resembles chocolate pudding packaging.",G,object_007,The object in G shows a box with a label that resembles chocolate pudding packaging.,15,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,5c8a5c83331c5123a7c426242cda2adbbaf2338a07cb8bc392f424856fbed630,2d3cbaf4b86b916c67b10e4f5753c1d9b9eec16c1f7de2a829c0002fd6e7540f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_05_label_then_evidence.json,8a44c204cc9eb4c6f96c3e613ab8dd9147fa8f4f558d4ef04bb640190c34b127,raw_label_likelihood
task_08_chocolate_pudding_state_06,additional_states,calibration,chocolate pudding,object_007,6,8b0a776a50d3d46cd16f4151839823b4ba7767efe20a9392e5827dfe2c4ba97e,0788c221ff00eee076ec39657032b541346cad3644147107ab622fc35a412b49,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,a43c06b48001e57b8954488e45455df366d929a5cbe58ad305ff3ba84b1f929b,2da9c4506ac0a46125bc89ca929f203b0625944359d245ceb59e46f60d1469cc,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_06_label_only.json,326fe4374b4d23f17bb233d665af69d245c4d9741c101de7ab5d4833c48166ee,raw_label_likelihood
task_08_chocolate_pudding_state_06,additional_states,calibration,chocolate pudding,object_007,6,8b0a776a50d3d46cd16f4151839823b4ba7767efe20a9392e5827dfe2c4ba97e,0788c221ff00eee076ec39657032b541346cad3644147107ab622fc35a412b49,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The label on the box behind the bottle reads ""chocolate pudding.""",G,object_007,"The label on the box behind the bottle reads ""chocolate pudding.""",11,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,16,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,a43c06b48001e57b8954488e45455df366d929a5cbe58ad305ff3ba84b1f929b,f710f7c1938c180f2e429532426f61b58a9636bd6c28100b646a470f5c7a7c23,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_08_chocolate_pudding_state_06_label_then_evidence.json,126a19a64d49f68a9bfcc61660bf30543be425c6c8de6c5f23a424dd164cbefd,raw_label_likelihood
