model,state,target,target_family,posthoc_identity,observed_family,same_family,own_object_match,assisted_fallback,baseline_answer,baseline_response_file,baseline_p_A,baseline_p_A_lower,baseline_p_A_upper,baseline_p_C,baseline_p_C_lower,baseline_p_C_upper,ablation_answer,ablation_response_file,ablation_p_A,ablation_p_A_lower,ablation_p_A_upper,ablation_p_C,ablation_p_C_lower,ablation_p_C_upper,p_A_change_lower,p_A_change_upper
gemma4:12b,state_101,Gear_Large,gear,Gear_Large,gear,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Large/Gear_Large.json,0.999952793122396,0.999952793122396,0.999952793122396,6.459245996000092e-08,6.459245996000092e-08,6.459245996000092e-08,A,gemma4-12b/responses/state_101/Gear_Large/Gear_Large.json,0.9999942779541017,0.9999942779541017,0.9999942779541017,2.620041956941139e-07,2.620041956941139e-07,2.620041956941139e-07,4.148483170562933e-05,4.148483170562933e-05
gemma4:12b,state_101,Gear_Medium,gear,Gear_Large,gear,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Medium/Gear_Large.json,0.9999437332158462,0.9999437332158462,0.9999437332158462,6.52664078797822e-08,6.52664078797822e-08,6.52664078797822e-08,A,gemma4-12b/responses/state_101/Gear_Medium/Gear_Large.json,0.9999918937684245,0.9999918937684245,0.9999918937684245,2.502265513236956e-07,2.502265513236956e-07,2.502265513236956e-07,4.8160552578280225e-05,4.8160552578280225e-05
gemma4:12b,state_101,Gear_Small,gear,Gear_Large,gear,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Small/Gear_Large.json,0.9998930692658689,0.9998930692658689,0.9998930692658689,1.0433123596567974e-07,1.0433123596567974e-07,1.0433123596567974e-07,A,gemma4-12b/responses/state_101/Gear_Small/Gear_Large.json,0.9999918937684245,0.9999918937684245,0.9999918937684245,2.502265513236956e-07,2.502265513236956e-07,2.502265513236956e-07,9.88245025556056e-05,9.88245025556056e-05
gemma4:12b,state_101,Waterproof_Male,Waterproof_Male,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Waterproof_Male/Gear_Large.json,5.7368890605460524e-05,5.7368890605460524e-05,5.7368890605460524e-05,2.4394021892080373e-06,2.4394021892080373e-06,2.4394021892080373e-06,B,gemma4-12b/responses/state_101/Waterproof_Male/Gear_Large.json,1.3507731168047892e-06,1.3507731168047892e-06,1.3507731168047892e-06,0.00046113029037711875,0.00046113029037711875,0.00046113029037711875,-5.601811748865574e-05,-5.601811748865574e-05
gemma4:12b,state_101,M12_Hex_Nut,hex_nut,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M12_Hex_Nut/Gear_Large.json,4.4469194359358735e-07,4.4469194359358735e-07,4.4469194359358735e-07,8.288692155317356e-09,8.288692155317356e-09,8.288692155317356e-09,B,gemma4-12b/responses/state_101/M12_Hex_Nut/Gear_Large.json,6.954400800589484e-08,6.954400800589484e-08,6.954400800589484e-08,3.3817057006744624e-07,3.3817057006744624e-07,3.3817057006744624e-07,-3.751479355876925e-07,-3.751479355876925e-07
gemma4:12b,state_101,M16_Hex_Nut,hex_nut,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M16_Hex_Nut/Gear_Large.json,4.6678309063505775e-07,4.6678309063505775e-07,4.6678309063505775e-07,1.115699492471473e-08,1.115699492471473e-08,1.115699492471473e-08,B,gemma4-12b/responses/state_101/M16_Hex_Nut/Gear_Large.json,7.400591691897465e-08,7.400591691897465e-08,7.400591691897465e-08,3.5788033392995394e-07,3.5788033392995394e-07,3.5788033392995394e-07,-3.927771737160831e-07,-3.927771737160831e-07
gemma4:12b,state_101,RGOCG16-50_16mm,round_pin,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG16-50_16mm/Gear_Large.json,0.0002432539844204109,0.0002432539844204109,0.0002432539844204109,2.0068147806302572e-05,2.0068147806302572e-05,2.0068147806302572e-05,B,gemma4-12b/responses/state_101/RGOCG16-50_16mm/Gear_Large.json,3.028115509503237e-06,3.028115509503237e-06,3.028115509503237e-06,3.430779343520825e-05,3.430779343520825e-05,3.430779343520825e-05,-0.00024022586891090766,-0.00024022586891090766
gemma4:12b,state_101,RGOCG12-50_12mm,round_pin,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG12-50_12mm/Gear_Large.json,0.00021828678080016445,0.00021828678080016445,0.00021828678080016445,1.4236691806768141e-05,1.4236691806768141e-05,1.4236691806768141e-05,B,gemma4-12b/responses/state_101/RGOCG12-50_12mm/Gear_Large.json,3.2385475110116586e-06,3.2385475110116586e-06,3.2385475110116586e-06,2.8720180249138758e-05,2.8720180249138758e-05,2.8720180249138758e-05,-0.0002150482332891528,-0.0002150482332891528
gemma4:12b,state_101,RGOCG8-50_8mm,round_pin,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG8-50_8mm/Gear_Large.json,0.0003236099447818801,0.0003236099447818801,0.0003236099447818801,2.3875670117371885e-05,2.3875670117371885e-05,2.3875670117371885e-05,B,gemma4-12b/responses/state_101/RGOCG8-50_8mm/Gear_Large.json,3.2385475110116586e-06,3.2385475110116586e-06,3.2385475110116586e-06,2.8720180249138758e-05,2.8720180249138758e-05,2.8720180249138758e-05,-0.00032037139727086845,-0.00032037139727086845
gemma4:12b,state_101,USB_Male,USB_Male,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/USB_Male/Gear_Large.json,8.580813790905912e-07,8.580813790905912e-07,8.580813790905912e-07,,0.0,0.0001,B,gemma4-12b/responses/state_101/USB_Male/Gear_Large.json,1.3411620494286266e-07,1.3411620494286266e-07,1.3411620494286266e-07,4.0011382247760287e-05,4.0011382247760287e-05,4.0011382247760287e-05,-7.239651741477285e-07,-7.239651741477285e-07
gemma4:12b,state_101,DSUB_Male,DSUB_Male,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/DSUB_Male/Gear_Large.json,1.3693309731083823e-06,1.3693309731083823e-06,1.3693309731083823e-06,2.5243055798300744e-08,2.5243055798300744e-08,2.5243055798300744e-08,B,gemma4-12b/responses/state_101/DSUB_Male/Gear_Large.json,2.2422356713313632e-07,2.2422356713313632e-07,2.2422356713313632e-07,5.8168379676630856e-05,5.8168379676630856e-05,5.8168379676630856e-05,-1.145107405975246e-06,-1.145107405975246e-06
gemma4:12b,state_101,Gear_Large,gear,Gear_Medium,gear,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Large/Gear_Medium.json,0.9999685287480237,0.9999685287480237,0.9999685287480237,4.602649211010511e-08,4.602649211010511e-08,4.602649211010511e-08,A,gemma4-12b/responses/state_101/Gear_Large/Gear_Medium.json,0.9999947547913735,0.9999947547913735,0.9999947547913735,6.033580683783629e-07,6.033580683783629e-07,6.033580683783629e-07,2.6226043349786288e-05,2.6226043349786288e-05
gemma4:12b,state_101,Gear_Medium,gear,Gear_Medium,gear,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Medium/Gear_Medium.json,0.9999790191650422,0.9999790191650422,0.9999790191650422,2.4387856164083762e-08,2.4387856164083762e-08,2.4387856164083762e-08,A,gemma4-12b/responses/state_101/Gear_Medium/Gear_Medium.json,0.9999935626981654,0.9999935626981654,0.9999935626981654,4.830382589855052e-07,4.830382589855052e-07,4.830382589855052e-07,1.4543533123245744e-05,1.4543533123245744e-05
gemma4:12b,state_101,Gear_Small,gear,Gear_Medium,gear,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Small/Gear_Medium.json,0.9999704360966547,0.9999704360966547,0.9999704360966547,4.79070143323188e-08,4.79070143323188e-08,4.79070143323188e-08,A,gemma4-12b/responses/state_101/Gear_Small/Gear_Medium.json,0.9999935626981654,0.9999935626981654,0.9999935626981654,4.830382589855052e-07,4.830382589855052e-07,4.830382589855052e-07,2.312660151071455e-05,2.312660151071455e-05
gemma4:12b,state_101,Waterproof_Male,Waterproof_Male,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Waterproof_Male/Gear_Medium.json,8.765273004281524e-05,8.765273004281524e-05,8.765273004281524e-05,2.444861359067761e-06,2.444861359067761e-06,2.444861359067761e-06,B,gemma4-12b/responses/state_101/Waterproof_Male/Gear_Medium.json,7.348208516088691e-07,7.348208516088691e-07,7.348208516088691e-07,0.00019569097359922882,0.00019569097359922882,0.00019569097359922882,-8.691790919120638e-05,-8.691790919120638e-05
gemma4:12b,state_101,M12_Hex_Nut,hex_nut,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M12_Hex_Nut/Gear_Medium.json,3.584776085150337e-06,3.584776085150337e-06,3.584776085150337e-06,5.894180921772534e-08,5.894180921772534e-08,5.894180921772534e-08,B,gemma4-12b/responses/state_101/M12_Hex_Nut/Gear_Medium.json,8.770117667339055e-08,8.770117667339055e-08,8.770117667339055e-08,5.493066692096305e-07,5.493066692096305e-07,5.493066692096305e-07,-3.4970749084769464e-06,-3.4970749084769464e-06
gemma4:12b,state_101,M16_Hex_Nut,hex_nut,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M16_Hex_Nut/Gear_Medium.json,4.280206409048957e-06,4.280206409048957e-06,4.280206409048957e-06,3.3908173125552624e-08,3.3908173125552624e-08,3.3908173125552624e-08,B,gemma4-12b/responses/state_101/M16_Hex_Nut/Gear_Medium.json,8.336419629504934e-08,8.336419629504934e-08,8.336419629504934e-08,6.431189913464854e-07,6.431189913464854e-07,6.431189913464854e-07,-4.196842212753907e-06,-4.196842212753907e-06
gemma4:12b,state_101,RGOCG16-50_16mm,round_pin,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG16-50_16mm/Gear_Medium.json,0.0023397836309225757,0.0023397836309225757,0.0023397836309225757,9.49722611090266e-05,9.49722611090266e-05,9.49722611090266e-05,B,gemma4-12b/responses/state_101/RGOCG16-50_16mm/Gear_Medium.json,3.0292044194099108e-06,3.0292044194099108e-06,3.0292044194099108e-06,4.130172053028274e-05,4.130172053028274e-05,4.130172053028274e-05,-0.0023367544265031656,-0.0023367544265031656
gemma4:12b,state_101,RGOCG12-50_12mm,round_pin,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG12-50_12mm/Gear_Medium.json,0.020099144485664036,0.020099144485664036,0.020099144485664036,0.00030279164490138084,0.00030279164490138084,0.00030279164490138084,B,gemma4-12b/responses/state_101/RGOCG12-50_12mm/Gear_Medium.json,2.1172075702744344e-06,2.1172075702744344e-06,2.1172075702744344e-06,4.762007210663019e-05,4.762007210663019e-05,4.762007210663019e-05,-0.020097027278093763,-0.020097027278093763
gemma4:12b,state_101,RGOCG8-50_8mm,round_pin,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG8-50_8mm/Gear_Medium.json,0.08283936738107706,0.08283936738107706,0.08283936738107706,0.0006362450942180602,0.0006362450942180602,0.0006362450942180602,B,gemma4-12b/responses/state_101/RGOCG8-50_8mm/Gear_Medium.json,2.1172075702744344e-06,2.1172075702744344e-06,2.1172075702744344e-06,4.762007210663019e-05,4.762007210663019e-05,4.762007210663019e-05,-0.08283725017350678,-0.08283725017350678
gemma4:12b,state_101,USB_Male,USB_Male,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/USB_Male/Gear_Medium.json,3.385092188956678e-06,3.385092188956678e-06,3.385092188956678e-06,7.621248831399583e-09,7.621248831399583e-09,7.621248831399583e-09,B,gemma4-12b/responses/state_101/USB_Male/Gear_Medium.json,1.1603901447248127e-07,1.1603901447248127e-07,1.1603901447248127e-07,1.4927738540584265e-05,1.4927738540584265e-05,1.4927738540584265e-05,-3.2690531744841966e-06,-3.2690531744841966e-06
gemma4:12b,state_101,DSUB_Male,DSUB_Male,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/DSUB_Male/Gear_Medium.json,1.2247084788634525e-05,1.2247084788634525e-05,1.2247084788634525e-05,1.480021653123761e-07,1.480021653123761e-07,1.480021653123761e-07,B,gemma4-12b/responses/state_101/DSUB_Male/Gear_Medium.json,6.453445865673045e-08,6.453445865673045e-08,6.453445865673045e-08,1.574453587596381e-05,1.574453587596381e-05,1.574453587596381e-05,-1.2182550329977794e-05,-1.2182550329977794e-05
gemma4:12b,state_101,Gear_Large,gear,Gear_Small,gear,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Large/Gear_Small.json,0.9999953508376009,0.9999953508376009,0.9999953508376009,2.427846369018942e-08,2.427846369018942e-08,2.427846369018942e-08,A,gemma4-12b/responses/state_101/Gear_Large/Gear_Small.json,0.9999951124192492,0.9999951124192492,0.9999951124192492,2.8448153077926714e-07,2.8448153077926714e-07,2.8448153077926714e-07,-2.3841835172788706e-07,-2.3841835172788706e-07
gemma4:12b,state_101,Gear_Medium,gear,Gear_Small,gear,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Medium/Gear_Small.json,0.9999927282334015,0.9999927282334015,0.9999927282334015,4.0514477996808156e-08,4.0514477996808156e-08,4.0514477996808156e-08,A,gemma4-12b/responses/state_101/Gear_Medium/Gear_Small.json,0.999995231628418,0.999995231628418,0.999995231628418,2.6792651264489657e-07,2.6792651264489657e-07,2.6792651264489657e-07,2.5033950165065377e-06,2.5033950165065377e-06
gemma4:12b,state_101,Gear_Small,gear,Gear_Small,gear,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Small/Gear_Small.json,0.9999951124192492,0.9999951124192492,0.9999951124192492,4.0230947347443403e-08,4.0230947347443403e-08,4.0230947347443403e-08,A,gemma4-12b/responses/state_101/Gear_Small/Gear_Small.json,0.999995231628418,0.999995231628418,0.999995231628418,2.6792651264489657e-07,2.6792651264489657e-07,2.6792651264489657e-07,1.1920916875851617e-07,1.1920916875851617e-07
gemma4:12b,state_101,Waterproof_Male,Waterproof_Male,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Waterproof_Male/Gear_Small.json,2.201949704490943e-05,2.201949704490943e-05,2.201949704490943e-05,9.329382748921266e-07,9.329382748921266e-07,9.329382748921266e-07,B,gemma4-12b/responses/state_101/Waterproof_Male/Gear_Small.json,2.1321063842241382e-06,2.1321063842241382e-06,2.1321063842241382e-06,0.0001575708654484599,0.0001575708654484599,0.0001575708654484599,-1.988739066068529e-05,-1.988739066068529e-05
gemma4:12b,state_101,M12_Hex_Nut,hex_nut,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M12_Hex_Nut/Gear_Small.json,4.1654640406490775e-07,4.1654640406490775e-07,4.1654640406490775e-07,5.283910057787942e-09,5.283910057787942e-09,5.283910057787942e-09,B,gemma4-12b/responses/state_101/M12_Hex_Nut/Gear_Small.json,7.937207852450767e-08,7.937207852450767e-08,7.937207852450767e-08,2.6576544499996164e-07,2.6576544499996164e-07,2.6576544499996164e-07,-3.371743255404001e-07,-3.371743255404001e-07
gemma4:12b,state_101,M16_Hex_Nut,hex_nut,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M16_Hex_Nut/Gear_Small.json,7.644776347771068e-07,7.644776347771068e-07,7.644776347771068e-07,8.54837880710524e-09,8.54837880710524e-09,8.54837880710524e-09,B,gemma4-12b/responses/state_101/M16_Hex_Nut/Gear_Small.json,5.8723104371828944e-08,5.8723104371828944e-08,5.8723104371828944e-08,2.2766249877986485e-07,2.2766249877986485e-07,2.2766249877986485e-07,-7.057545304052778e-07,-7.057545304052778e-07
gemma4:12b,state_101,RGOCG16-50_16mm,round_pin,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG16-50_16mm/Gear_Small.json,9.813199897471479e-06,9.813199897471479e-06,9.813199897471479e-06,3.7238446641279495e-07,3.7238446641279495e-07,3.7238446641279495e-07,B,gemma4-12b/responses/state_101/RGOCG16-50_16mm/Gear_Small.json,1.481561696787708e-06,1.481561696787708e-06,1.481561696787708e-06,2.1880084056601168e-05,2.1880084056601168e-05,2.1880084056601168e-05,-8.331638200683771e-06,-8.331638200683771e-06
gemma4:12b,state_101,RGOCG12-50_12mm,round_pin,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG12-50_12mm/Gear_Small.json,1.851063181107553e-05,1.851063181107553e-05,1.851063181107553e-05,7.395924696296465e-07,7.395924696296465e-07,7.395924696296465e-07,B,gemma4-12b/responses/state_101/RGOCG12-50_12mm/Gear_Small.json,1.3226207836460229e-06,1.3226207836460229e-06,1.3226207836460229e-06,2.150363206336576e-05,2.150363206336576e-05,2.150363206336576e-05,-1.7188011027429507e-05,-1.7188011027429507e-05
gemma4:12b,state_101,RGOCG8-50_8mm,round_pin,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG8-50_8mm/Gear_Small.json,5.143943750911936e-06,5.143943750911936e-06,5.143943750911936e-06,1.547841362973753e-07,1.547841362973753e-07,1.547841362973753e-07,B,gemma4-12b/responses/state_101/RGOCG8-50_8mm/Gear_Small.json,1.3226207836460229e-06,1.3226207836460229e-06,1.3226207836460229e-06,2.150363206336576e-05,2.150363206336576e-05,2.150363206336576e-05,-3.821322967265913e-06,-3.821322967265913e-06
gemma4:12b,state_101,USB_Male,USB_Male,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/USB_Male/Gear_Small.json,3.1497524467234006e-07,3.1497524467234006e-07,3.1497524467234006e-07,,0.0,0.0001,B,gemma4-12b/responses/state_101/USB_Male/Gear_Small.json,1.1430625574188866e-07,1.1430625574188866e-07,1.1430625574188866e-07,2.297272561592796e-05,2.297272561592796e-05,2.297272561592796e-05,-2.006689889304514e-07,-2.006689889304514e-07
gemma4:12b,state_101,DSUB_Male,DSUB_Male,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/DSUB_Male/Gear_Small.json,8.721762407478177e-07,8.721762407478177e-07,8.721762407478177e-07,1.8289819669038697e-08,1.8289819669038697e-08,1.8289819669038697e-08,B,gemma4-12b/responses/state_101/DSUB_Male/Gear_Small.json,1.53327883436967e-07,1.53327883436967e-07,1.53327883436967e-07,3.784175501384754e-05,3.784175501384754e-05,3.784175501384754e-05,-7.188483573108507e-07,-7.188483573108507e-07
gemma4:12b,state_101,Gear_Large,gear,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Large/Waterproof_Male.json,0.008251648334964425,0.008251648334964425,0.008251648334964425,0.00018365714510238648,0.00018365714510238648,0.00018365714510238648,B,gemma4-12b/responses/state_101/Gear_Large/Waterproof_Male.json,1.0734521294394471e-06,1.0734521294394471e-06,1.0734521294394471e-06,0.0027281607963107204,0.0027281607963107204,0.0027281607963107204,-0.008250574882834986,-0.008250574882834986
gemma4:12b,state_101,Gear_Medium,gear,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Medium/Waterproof_Male.json,0.013037035960796443,0.013037035960796443,0.013037035960796443,8.291563123307261e-05,8.291563123307261e-05,8.291563123307261e-05,B,gemma4-12b/responses/state_101/Gear_Medium/Waterproof_Male.json,8.995549122299445e-07,8.995549122299445e-07,8.995549122299445e-07,0.0014929106233158383,0.0014929106233158383,0.0014929106233158383,-0.013036136405884214,-0.013036136405884214
gemma4:12b,state_101,Gear_Small,gear,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Small/Waterproof_Male.json,0.014494003987890587,0.014494003987890587,0.014494003987890587,0.0002677672723124003,0.0002677672723124003,0.0002677672723124003,B,gemma4-12b/responses/state_101/Gear_Small/Waterproof_Male.json,8.995549122299445e-07,8.995549122299445e-07,8.995549122299445e-07,0.0014929106233158383,0.0014929106233158383,0.0014929106233158383,-0.014493104432978358,-0.014493104432978358
gemma4:12b,state_101,Waterproof_Male,Waterproof_Male,Waterproof_Male,Waterproof_Male,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Waterproof_Male/Waterproof_Male.json,0.9999982118606638,0.9999982118606638,0.9999982118606638,1.3661833821553053e-08,1.3661833821553053e-08,1.3661833821553053e-08,A,gemma4-12b/responses/state_101/Waterproof_Male/Waterproof_Male.json,0.999996304512031,0.999996304512031,0.999996304512031,1.003906484109873e-07,1.003906484109873e-07,1.003906484109873e-07,-1.9073486328125e-06,-1.9073486328125e-06
gemma4:12b,state_101,M12_Hex_Nut,hex_nut,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M12_Hex_Nut/Waterproof_Male.json,0.0014990567573804454,0.0014990567573804454,0.0014990567573804454,0.00010466165377533497,0.00010466165377533497,0.00010466165377533497,B,gemma4-12b/responses/state_101/M12_Hex_Nut/Waterproof_Male.json,3.393775962016392e-07,3.393775962016392e-07,3.393775962016392e-07,0.00035762243745789737,0.00035762243745789737,0.00035762243745789737,-0.0014987173797842437,-0.0014987173797842437
gemma4:12b,state_101,M16_Hex_Nut,hex_nut,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M16_Hex_Nut/Waterproof_Male.json,0.0002381691799068741,0.0002381691799068741,0.0002381691799068741,9.733843411906131e-06,9.733843411906131e-06,9.733843411906131e-06,B,gemma4-12b/responses/state_101/M16_Hex_Nut/Waterproof_Male.json,4.119707755858777e-07,4.119707755858777e-07,4.119707755858777e-07,0.00035980689085881554,0.00035980689085881554,0.00035980689085881554,-0.00023775720913128822,-0.00023775720913128822
gemma4:12b,state_101,RGOCG16-50_16mm,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG16-50_16mm/Waterproof_Male.json,0.9998582601599431,0.9998582601599431,0.9998582601599431,5.998474056307094e-07,5.998474056307094e-07,5.998474056307094e-07,B,gemma4-12b/responses/state_101/RGOCG16-50_16mm/Waterproof_Male.json,6.476965110732321e-07,6.476965110732321e-07,6.476965110732321e-07,0.0005159481608405324,0.0005159481608405324,0.0005159481608405324,-0.999857612463432,-0.999857612463432
gemma4:12b,state_101,RGOCG12-50_12mm,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG12-50_12mm/Waterproof_Male.json,0.9997084736928655,0.9997084736928655,0.9997084736928655,1.9988545853690166e-06,1.9988545853690166e-06,1.9988545853690166e-06,B,gemma4-12b/responses/state_101/RGOCG12-50_12mm/Waterproof_Male.json,7.038675993174398e-07,7.038675993174398e-07,7.038675993174398e-07,0.0007360679656192899,0.0007360679656192899,0.0007360679656192899,-0.9997077698252662,-0.9997077698252662
gemma4:12b,state_101,RGOCG8-50_8mm,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/RGOCG8-50_8mm/Waterproof_Male.json,0.9998549222983697,0.9998549222983697,0.9998549222983697,2.829263491202129e-07,2.829263491202129e-07,2.829263491202129e-07,B,gemma4-12b/responses/state_101/RGOCG8-50_8mm/Waterproof_Male.json,7.038675993174398e-07,7.038675993174398e-07,7.038675993174398e-07,0.0007360679656192899,0.0007360679656192899,0.0007360679656192899,-0.9998542184307704,-0.9998542184307704
gemma4:12b,state_101,USB_Male,USB_Male,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/USB_Male/Waterproof_Male.json,0.0019738508501171677,0.0019738508501171677,0.0019738508501171677,1.377972511624499e-05,1.377972511624499e-05,1.377972511624499e-05,B,gemma4-12b/responses/state_101/USB_Male/Waterproof_Male.json,0.004208041416490851,0.004208041416490851,0.004208041416490851,0.0011228728063941275,0.0011228728063941275,0.0011228728063941275,0.0022341905663736837,0.0022341905663736837
gemma4:12b,state_101,DSUB_Male,DSUB_Male,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/DSUB_Male/Waterproof_Male.json,0.9975359439988996,0.9975359439988996,0.9975359439988996,8.437985368044597e-08,8.437985368044597e-08,8.437985368044597e-08,A,gemma4-12b/responses/state_101/DSUB_Male/Waterproof_Male.json,0.9994627833342147,0.9994627833342147,0.9994627833342147,0.00018946897866798968,0.00018946897866798968,0.00018946897866798968,0.0019268393353151225,0.0019268393353151225
gemma4:12b,state_101,Gear_Large,gear,M12_Hex_Nut,hex_nut,False,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Large/M12_Hex_Nut.json,0.9999477863301158,0.9999477863301158,0.9999477863301158,7.922536576636731e-08,7.922536576636731e-08,7.922536576636731e-08,B,gemma4-12b/responses/state_101/Gear_Large/M12_Hex_Nut.json,0.048684194198514816,0.048684194198514816,0.048684194198514816,0.009925642637456284,0.009925642637456284,0.009925642637456284,-0.951263592131601,-0.951263592131601
gemma4:12b,state_101,Gear_Medium,gear,M12_Hex_Nut,hex_nut,False,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Medium/M12_Hex_Nut.json,0.9999588727968405,0.9999588727968405,0.9999588727968405,1.577641425135852e-07,1.577641425135852e-07,1.577641425135852e-07,B,gemma4-12b/responses/state_101/Gear_Medium/M12_Hex_Nut.json,0.03708845410936455,0.03708845410936455,0.03708845410936455,0.008183413290796769,0.008183413290796769,0.008183413290796769,-0.9628704186874759,-0.9628704186874759
gemma4:12b,state_101,Gear_Small,gear,M12_Hex_Nut,hex_nut,False,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Gear_Small/M12_Hex_Nut.json,0.9999599456769135,0.9999599456769135,0.9999599456769135,7.555311858872026e-08,7.555311858872026e-08,7.555311858872026e-08,B,gemma4-12b/responses/state_101/Gear_Small/M12_Hex_Nut.json,0.03708845410936455,0.03708845410936455,0.03708845410936455,0.008183413290796769,0.008183413290796769,0.008183413290796769,-0.9628714915675489,-0.9628714915675489
gemma4:12b,state_101,Waterproof_Male,Waterproof_Male,M12_Hex_Nut,hex_nut,False,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/Waterproof_Male/M12_Hex_Nut.json,0.9999319314986775,0.9999319314986775,0.9999319314986775,1.0220250365590903e-07,1.0220250365590903e-07,1.0220250365590903e-07,A,gemma4-12b/responses/state_101/Waterproof_Male/M12_Hex_Nut.json,0.9938144685794265,0.9938144685794265,0.9938144685794265,0.004944385435436221,0.004944385435436221,0.004944385435436221,-0.006117462919251082,-0.006117462919251082
