sample_id,partition,task_index,initial_state_index,target_description,provider,model,predicted_object_id,ground_truth_object_id,correct,raw_log_probability,raw_association_likelihood,association_score,score_type,candidate_scores,association_margin,score_unavailable_reason
task_05_tomato_sauce_state_12,calibration,5,12,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_002,object_003,False,-0.0004581942630466074,0.9995419106919142,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_13,calibration,5,13,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.10207552462816238,0.902961353273129,0.9029613433317899,candidate_normalized,"{""object_001"":0.012880051362052393,""object_002"":0.010030994468708936,""object_003"":1.4784881689595504e-07,""object_004"":2.312744617216165e-06,""object_005"":0.07411957656581915,""object_006"":0.9029613433317899,""object_007"":5.547985923495252e-06,""none"":2.5692271946492906e-08}",0.8288417667659708,
task_05_tomato_sauce_state_14,calibration,5,14,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-5.512236498361744e-07,0.999999448776502,0.999999512258651,candidate_normalized,"{""object_001"":1.103256102157239e-09,""object_002"":8.764266256384824e-08,""object_003"":2.289734990539234e-11,""object_004"":2.33559318659491e-09,""object_005"":3.927860615702509e-07,""object_006"":0.999999512258651,""object_007"":3.850742166441321e-09,""none"":1.361526194246586e-13}",0.9999991194725895,
task_05_tomato_sauce_state_15,calibration,5,15,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.0009704180411063135,0.999030052662209,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_16,calibration,5,16,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-7.465036105713807e-06,0.9999925349917576,0.9999925782364231,candidate_normalized,"{""object_001"":8.31522949387817e-07,""object_002"":6.144166216858199e-06,""object_003"":1.1628144815245277e-10,""object_004"":5.315744927414652e-08,""object_005"":0.9999925782364231,""object_006"":3.9278370137338544e-07,""object_007"":9.544962511579044e-12,""none"":7.433624278404963e-12}",0.9999864340702063,
task_05_tomato_sauce_state_17,calibration,5,17,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.00020377879263833165,0.9997962419688495,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_18,calibration,5,18,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-9.088346359931165e-07,0.999999091165777,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_19,calibration,5,19,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.0009118211455643177,0.9990885944370145,0.9990886249605627,candidate_normalized,"{""object_001"":4.359485974924621e-09,""object_002"":3.0562356189169303e-07,""object_003"":2.1704602628231608e-10,""object_004"":1.3428162152584666e-08,""object_005"":0.9990886249605627,""object_006"":0.0009110510005813917,""object_007"":4.054953611786649e-10,""none"":5.104433285164183e-12}",0.9981775739599813,
task_05_tomato_sauce_state_20,calibration,5,20,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.003302954835817218,0.9967024939188588,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_21,calibration,5,21,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.00033546582562848926,0.99966459043674,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_22,calibration,5,22,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_001,object_003,False,-0.005414585117250681,0.9946000473272943,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_23,calibration,5,23,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-3.128163257315464e-07,0.9999996871837232,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_24,calibration,5,24,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.0005270573310554028,0.9994730815392611,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_25,calibration,5,25,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.0005672106635756791,0.9994329501699825,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_26,calibration,5,26,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.12695446610450745,0.8807737767452039,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_27,calibration,5,27,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.31335267424583435,0.7309920650282163,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_28,calibration,5,28,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_001,object_003,False,-0.13042983412742615,0.8777180766428979,0.877718084393205,candidate_normalized,"{""object_001"":0.877718084393205,""object_002"":0.001319595905830956,""object_003"":1.6285099207854254e-07,""object_004"":1.4371549609214227e-07,""object_005"":0.0021756458055372757,""object_006"":0.11878623667057032,""object_007"":1.268284801547241e-07,""none"":3.829888244102123e-09}",0.7589318477226347,
task_05_tomato_sauce_state_29,calibration,5,29,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.001950417528860271,0.9980514832994044,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_30,validation,5,30,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-4.5491004129871726e-05,0.9999545100305701,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_31,validation,5,31,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_32,validation,5,32,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.004202105570584536,0.9958067109214287,0.9958066400976928,candidate_normalized,"{""object_001"":1.5984971004042429e-09,""object_002"":8.280419982045563e-07,""object_003"":1.5984971004042429e-09,""object_004"":0.004069636109864706,""object_005"":0.00012289234265285798,""object_006"":0.9958066400976928,""object_007"":1.312126322869885e-10,""none"":7.958448442365832e-11}",0.9917370039878282,
task_05_tomato_sauce_state_33,validation,5,33,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_34,validation,5,34,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.386944055557251,0.6791290873622412,0.6791290893191252,candidate_normalized,"{""object_001"":3.958961633588852e-05,""object_002"":2.530879175612152e-06,""object_003"":1.2353100875487532e-09,""object_004"":0.32079786983837244,""object_005"":3.0832420272165226e-05,""object_006"":0.6791290893191252,""object_007"":8.660192306362842e-08,""none"":8.948556260399158e-11}",0.35833121948075275,
task_05_tomato_sauce_state_35,validation,5,35,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.2014141082763672,0.8175737973670583,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_36,validation,5,36,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.0019288709154352546,0.998072988160571,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_37,validation,5,37,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.00014203863975126296,0.9998579714472587,0.9998579905832279,candidate_normalized,"{""object_001"":9.609799816650987e-05,""object_002"":4.539348132846792e-05,""object_003"":1.1626592113171129e-10,""object_004"":6.3479042056908885e-09,""object_005"":5.042760106779009e-07,""object_006"":0.9998579905832279,""object_007"":7.193117830895031e-09,""none"":3.9784010448997294e-12}",0.9997618925850614,
task_05_tomato_sauce_state_38,validation,5,38,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.0003234262694604695,0.9996766260271772,0.9996767398649548,candidate_normalized,"{""object_001"":1.6696307455974834e-05,""object_002"":0.000261174179212973,""object_003"":1.1028984838314229e-09,""object_004"":2.997988907233989e-09,""object_005"":4.538526412529415e-05,""object_006"":0.9996767398649548,""object_007"":2.7885640686560466e-10,""none"":4.5072940232475825e-12}",0.9994155656857417,
task_05_tomato_sauce_state_39,validation,5,39,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.10717198252677917,0.8983711555622185,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_40,test,5,40,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_41,test,5,41,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-9.627176768844947e-05,0.9999037328662894,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_42,test,5,42,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.47460392117500305,0.6221314207540862,0.6221314477987082,candidate_normalized,"{""object_001"":0.37734180897181346,""object_002"":0.00044182172805539436,""object_003"":4.656768973682105e-05,""object_004"":1.5118315372237053e-05,""object_005"":0.6221314477987082,""object_006"":1.941230119545337e-05,""object_007"":3.822508747965102e-06,""none"":6.863704560266561e-10}",0.24478963882689475,
task_05_tomato_sauce_state_43,test,5,43,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_44,test,5,44,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-1.8312570318812504e-05,0.9999816875973553,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_45,test,5,45,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_001,object_003,False,-9.794061770662665e-05,0.9999020641783191,0.9999021320069965,candidate_normalized,"{""object_001"":0.9999021320069965,""object_002"":1.7601735237476015e-06,""object_003"":2.0204874938239052e-11,""object_004"":3.581399776013783e-10,""object_005"":4.943969889794634e-09,""object_006"":9.610221823086136e-05,""object_007"":2.789196950051288e-10,""none"":1.4348984710904055e-14}",0.9998060297887656,
task_05_tomato_sauce_state_46,test,5,46,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.006738462019711733,0.9932841905058639,0.993284244023621,candidate_normalized,"{""object_001"":8.097272105251529e-09,""object_002"":1.7485239044723157e-06,""object_003"":2.047311006212845e-09,""object_004"":2.1301391387310533e-05,""object_005"":0.993284244023621,""object_006"":0.006692695316218286,""object_007"":2.4451643043712454e-10,""none"":3.557693070191048e-10}",0.9865915487074027,
task_05_tomato_sauce_state_47,test,5,47,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-1.9361264946837764e-07,0.9999998063873693,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_48,test,5,48,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-3.128163257315464e-07,0.9999996871837232,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_49,test,5,49,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.01847977750003338,0.9816899266155702,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_00,calibration,6,0,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_01,calibration,6,1,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_02,calibration,6,2,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0024756586644798517,0.9975274032511579,0.9975273729232892,candidate_normalized,"{""object_001"":1.48940268924581e-10,""object_002"":4.8353825795381364e-11,""object_003"":2.1670681257619144e-10,""object_004"":1.314393259960594e-10,""object_005"":3.3898648959251222e-09,""object_006"":1.912430908674694e-10,""object_007"":0.9975273729232892,""none"":0.0024726229501625986}",0.9950547499731266,
task_06_butter_state_03,calibration,6,3,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_04,calibration,6,4,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_05,calibration,6,5,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_06,calibration,6,6,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_07,calibration,6,7,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_08,calibration,6,8,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_09,calibration,6,9,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_10,calibration,6,10,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_11,calibration,6,11,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_12,calibration,6,12,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_13,calibration,6,13,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_14,calibration,6,14,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_15,calibration,6,15,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_16,calibration,6,16,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_17,calibration,6,17,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_18,calibration,6,18,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_19,calibration,6,19,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-7.941850526549388e-06,0.9999920581810099,0.9999921095016933,candidate_normalized,"{""object_001"":7.889265038340889e-06,""object_002"":2.5945898351562732e-11,""object_003"":4.752157048510265e-13,""object_004"":7.834982407586413e-13,""object_005"":1.1032476713720927e-09,""object_006"":7.99189932627981e-11,""object_007"":0.9999921095016933,""none"":2.289717493002887e-11}",0.9999842202366549,
task_06_butter_state_20,calibration,6,20,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_21,calibration,6,21,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_22,calibration,6,22,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_23,calibration,6,23,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_24,calibration,6,24,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_25,calibration,6,25,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_26,calibration,6,26,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_27,calibration,6,27,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,0.9999999999588682,candidate_normalized,"{""object_001"":1.4637785138468615e-12,""object_002"":1.542811202897774e-13,""object_003"":3.4424771078137196e-14,""object_004"":3.037975384863984e-14,""object_005"":6.914400105622076e-13,""object_006"":1.0060392790915306e-12,""object_007"":0.9999999999588682,""none"":3.775134543559425e-11}",0.9999999999211169,
task_06_butter_state_28,calibration,6,28,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_29,calibration,6,29,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_30,validation,6,30,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_31,validation,6,31,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_32,validation,6,32,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_33,validation,6,33,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_34,validation,6,34,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_35,validation,6,35,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_36,validation,6,36,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_37,validation,6,37,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_38,validation,6,38,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_39,validation,6,39,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_40,test,6,40,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_41,test,6,41,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,0.9999999999937821,candidate_normalized,"{""object_001"":1.0603575989424227e-13,""object_002"":1.626111044295832e-14,""object_003"":9.357622966987267e-14,""object_004"":1.4350379598496735e-14,""object_005"":2.7346982910503758e-12,""object_006"":1.542811202886395e-13,""object_007"":0.9999999999937821,""none"":3.0988191381082268e-12}",0.9999999999906832,
task_06_butter_state_42,test,6,42,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_43,test,6,43,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_44,test,6,44,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_45,test,6,45,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-4.596781946020201e-05,0.9999540332370438,0.9999540369949038,candidate_normalized,"{""object_001"":7.193803690794912e-09,""object_002"":1.0466922608555326e-08,""object_003"":8.15164752389068e-09,""object_004"":7.193803690794912e-09,""object_005"":3.466168727989637e-07,""object_006"":1.8553064248315847e-07,""object_007"":0.9999540369949038,""none"":4.5397851403426296e-05}",0.9999086391435004,
task_06_butter_state_46,test,6,46,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_47,test,6,47,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_48,test,6,48,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_06_butter_state_49,test,6,49,butter,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_00,calibration,7,0,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999997373306,candidate_normalized,"{""object_001"":2.461696950549785e-10,""object_002"":0.9999999997373306,""object_003"":9.545034917933366e-12,""object_004"":2.1297851698608266e-12,""object_005"":8.258073281310306e-14,""object_006"":2.882350791962523e-13,""object_007"":3.978962533791589e-12,""none"":4.752193060327971e-13}",0.9999999994911609,
task_07_milk_state_01,calibration,7,1,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_02,calibration,7,2,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_03,calibration,7,3,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999942230691,candidate_normalized,"{""object_001"":5.602796393885195e-09,""object_002"":0.9999999942230691,""object_003"":1.026187955175033e-10,""object_004"":2.940077716377967e-11,""object_005"":3.5114220860185922e-12,""object_006"":2.0206838932788213e-11,""object_007"":4.5087552071665615e-12,""none"":1.388794375676135e-11}",0.9999999886202726,
task_07_milk_state_04,calibration,7,4,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_05,calibration,7,5,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_06,calibration,7,6,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_07,calibration,7,7,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_08,calibration,7,8,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999992175166,candidate_normalized,"{""object_001"":7.582560417980725e-10,""object_002"":0.9999999992175166,""object_003"":9.545034910339116e-12,""object_004"":8.423463743436102e-12,""object_005"":3.7010116737453094e-13,""object_006"":1.8795288140773893e-12,""object_007"":1.8795288140773893e-12,""none"":2.1297851681663205e-12}",0.9999999984592606,
task_07_milk_state_09,calibration,7,9,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,-3.128163257315464e-07,0.9999996871837232,0.9999997608696377,candidate_normalized,"{""object_001"":2.3823698369132517e-07,""object_002"":0.9999997608696377,""object_003"":2.4616971268678193e-10,""object_004"":5.211412858474547e-10,""object_005"":8.423464353465139e-12,""object_006"":2.940077948354791e-11,""object_007"":5.4927887415494605e-11,""none"":3.3315447790741196e-11}",0.999999522632654,
task_07_milk_state_10,calibration,7,10,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,-3.128163257315464e-07,0.9999996871837232,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_11,calibration,7,11,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_12,calibration,7,12,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_13,calibration,7,13,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
