sample_id,cohort,partition,target_description,ground_truth_object_id,initial_state_index,input_sha256,localization_sha256,condition,model,provider,generated_output_text,choice,predicted_object_id,explanation,explanation_word_count,format_valid,decision_tokens,decision_token_count,output_token_count,raw_log_probability,raw_sequence_likelihood,decision_character_span,candidate_map,correct,image_sha256,request_sha256,response_path,response_sha256,score_type,score_unavailable_reason,system_fingerprint,finish_reason,usage
fresh_moka_pot,additional_objects,exploratory_new_objects,moka pot,object_003,,1fa42ad2e47369f0a7872b0ae7e95fb9ec022727176f8ff5f31949ac82ee07fe,7e88ab03008e09c5062bf142b3a3feb2002e88aad563dedb6f77745825425448,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003""}",True,3fa69972f7d88a8aafa6aa75e12728688e75909adbe10983f40b853478e6c249,da03746c308ab312b137464d301115c7a8f184bcd426746d85eb8884d1f8cce2,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_moka_pot_label_only.json,a25df8a371cd2c1452a461722b39610b91165470c17b875acb86b0b2f05cc902,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":1315,""total_tokens"":1319,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_moka_pot,additional_objects,exploratory_new_objects,moka pot,object_003,,1fa42ad2e47369f0a7872b0ae7e95fb9ec022727176f8ff5f31949ac82ee07fe,7e88ab03008e09c5062bf142b3a3feb2002e88aad563dedb6f77745825425448,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
Octagonal metal coffee maker with black handle and lid knob matches a moka pot.",C,object_003,Octagonal metal coffee maker with black handle and lid knob matches a moka pot.,14,True,"[{""index"":0,""token"":""C"",""logprob"":3.814697265625e-05}]",1,18,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003""}",True,3fa69972f7d88a8aafa6aa75e12728688e75909adbe10983f40b853478e6c249,cc5ee873b0eabd1c7595eedf430ed08ad260df9433045e005949bbd7ab38812a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_moka_pot_label_then_evidence.json,e078eb623072d3a660088221e74183420e84ce01d0b26425465915836cb020b0,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":21,""prompt_tokens"":1343,""total_tokens"":1364,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_plate,additional_objects,exploratory_new_objects,plate,object_003,,98ddd609e1fe80fdb8b43e21977e7692860ec19f6028474d7cd4dc2a1253e063,7ba11e3f2ac9eb388ced4714253714ce80410c7dfa13f09a74f3057e09e82f42,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":1.9073486328125e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004""}",True,bae50872edc28de16954b0c00535aec42765da870bade2b830a07be01e3e6dc0,acee7fac035d72c694152f555faa4adff1999b467fb9f4a594ff4995c8f112c6,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_plate_label_only.json,7f3b705d5669edcd615bad59af65cb7e5feb11dc49420f7b54e25930cc7d4d8d,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2342,""total_tokens"":2346,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_plate,additional_objects,exploratory_new_objects,plate,object_003,,98ddd609e1fe80fdb8b43e21977e7692860ec19f6028474d7cd4dc2a1253e063,7ba11e3f2ac9eb388ced4714253714ce80410c7dfa13f09a74f3057e09e82f42,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
Flat round dish with red rim stripes, matching a plate shape.",C,object_003,"Flat round dish with red rim stripes, matching a plate shape.",11,True,"[{""index"":0,""token"":""C"",""logprob"":-1.9073486328125e-05}]",1,15,-1.9073486328125e-05,0.9999809266955697,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004""}",True,bae50872edc28de16954b0c00535aec42765da870bade2b830a07be01e3e6dc0,482728c69d16ea653f3199bcd1b8f6fe2bcfa2df73851dafbd6e3fd86080977b,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_plate_label_then_evidence.json,a69e4559b670ebf01604ee0eebed10efb6acaf4f1a11d77bf30be9f2334913fb,raw_label_likelihood,,,stop,"{""completion_tokens"":18,""prompt_tokens"":2370,""total_tokens"":2388,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_porcelain_mug,additional_objects,exploratory_new_objects,white mug,object_001,,7a1002fa360ae08b909c3e91757c12505edd18cd17e93577860466af5eb09293,0e659890e26f4afaea64d7b4ffb3067c688f378725cf87f4ad7b3b38e218b522,label_only,gpt-5.2-2025-12-11,openai,A,A,object_001,,0,True,"[{""index"":0,""token"":""A"",""logprob"":-3.814697265625e-06}]",1,1,-3.814697265625e-06,0.9999961853100103,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,f1877405404c6076a5caf614149b78278d213fba9f61837be46940c597050d57,b6fce98ec0e6f44b45a1934fd9461d0b50ad9f3fee00d11ffae3f9e501891ead,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_porcelain_mug_label_only.json,e94c82f191be53d54344cdfbb0160b8dd7a9cc30436a1ee3241172d6657544a3,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2429,""total_tokens"":2433,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_porcelain_mug,additional_objects,exploratory_new_objects,white mug,object_001,,7a1002fa360ae08b909c3e91757c12505edd18cd17e93577860466af5eb09293,0e659890e26f4afaea64d7b4ffb3067c688f378725cf87f4ad7b3b38e218b522,label_then_evidence,gpt-5.2-2025-12-11,openai,"A
Candidate A shows a plain white mug with a white handle and textured exterior.",A,object_001,Candidate A shows a plain white mug with a white handle and textured exterior.,14,True,"[{""index"":0,""token"":""A"",""logprob"":-1.1444091796875e-05}]",1,17,-1.1444091796875e-05,0.9999885559736865,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,f1877405404c6076a5caf614149b78278d213fba9f61837be46940c597050d57,6632fe6ee936b4c2754e32edcae7bfd9013d613233c8db9e50120ccdbbe15340,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_porcelain_mug_label_then_evidence.json,9c372e0555a3b8c7bd75921fca9619af7c09170beb6bbbe76f28dcb1e139c6e5,raw_label_likelihood,,,stop,"{""completion_tokens"":20,""prompt_tokens"":2457,""total_tokens"":2477,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_red_coffee_mug,additional_objects,exploratory_new_objects,red mug,object_002,,ae71c427b3d270b9a75fd8fa1993ed36a1a0965c3d180dbffb67bc47fc9a2dae,a285d4c148a910a4c7d350e9cba10073595c3eedc30ac7d336f558349bdc7976,label_only,gpt-5.2-2025-12-11,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":-6.103515625e-05}]",1,1,-6.103515625e-05,0.9999389667063573,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,31d4a0d8d546eda15f7338eedb7657508df123e7227052a0341b17856218a17f,cf2dcbfdb12ba84d2af1335a5ef64af6bdf56e0633b9dda0e5ac3c1a5deb1d8e,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_red_coffee_mug_label_only.json,6ee935c4a643678043eaf3318b2fd0919d4b884ca417bbc38f66ee41cdc781dc,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2430,""total_tokens"":2434,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_red_coffee_mug,additional_objects,exploratory_new_objects,red mug,object_002,,ae71c427b3d270b9a75fd8fa1993ed36a1a0965c3d180dbffb67bc47fc9a2dae,a285d4c148a910a4c7d350e9cba10073595c3eedc30ac7d336f558349bdc7976,label_then_evidence,gpt-5.2-2025-12-11,openai,"B
Red mug with a red handle and red patterned exterior is shown in candidate B.",B,object_002,Red mug with a red handle and red patterned exterior is shown in candidate B.,15,True,"[{""index"":0,""token"":""B"",""logprob"":1.1444091796875e-05}]",1,18,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,31d4a0d8d546eda15f7338eedb7657508df123e7227052a0341b17856218a17f,6b303ba354e7c246e1a39c4de0b33f0235943428a62dab96af281671e0db046f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_red_coffee_mug_label_then_evidence.json,341d6790ed83349746b442287393f7a58f1cbd71d7b190f5d43d36f3caa7302e,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":21,""prompt_tokens"":2458,""total_tokens"":2479,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_white_yellow_mug,additional_objects,exploratory_new_objects,yellow and white mug,object_002,,c455e2ac5c5a41a9beed23f0c6c022ff4c6566be308b44e574b35285a99f6fe1,aadcf6bab1fa826795bd535a552a3bddd1273357c453635a30c8a7aa6acc63ef,label_only,gpt-5.2-2025-12-11,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":2.6702880859375e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,fdb5da7e45e46a5ea354f9b6ca0c659b36465b345187626b458bb7d3437912ba,a7bceae81c99ad8307feb85b7dcf4d4735e83861d1b7f538f9ed2c4669423aa4,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_white_yellow_mug_label_only.json,80f0a879a6148d2c426a033c38430fa90631411d6a3fbae32149083850d3df2c,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2436,""total_tokens"":2440,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_white_yellow_mug,additional_objects,exploratory_new_objects,yellow and white mug,object_002,,c455e2ac5c5a41a9beed23f0c6c022ff4c6566be308b44e574b35285a99f6fe1,aadcf6bab1fa826795bd535a552a3bddd1273357c453635a30c8a7aa6acc63ef,label_then_evidence,gpt-5.2-2025-12-11,openai,"B
Mug with a yellow handle and a half-yellow, half-white body is visible.",B,object_002,"Mug with a yellow handle and a half-yellow, half-white body is visible.",12,True,"[{""index"":0,""token"":""B"",""logprob"":4.9591064453125e-05}]",1,19,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,fdb5da7e45e46a5ea354f9b6ca0c659b36465b345187626b458bb7d3437912ba,989d26fdb6b21372ce5d88bdbf94398ecc228d0d1bdb2e12913fd7b9be58b6ce,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_white_yellow_mug_label_then_evidence.json,d4c7dcb8af496d29aa076e46cda771b9b5ff0ed43711ebeff88588c19bdba420,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":22,""prompt_tokens"":2464,""total_tokens"":2486,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_wine_bottle,additional_objects,exploratory_new_objects,wine bottle,object_005,,fe65f5b56a4b6940a9fdc64ebee3e47cc0e453474b3bb39989e018b9c90027fc,94b63eafbb2d307ed7e808570a6cb8bbee46aad8d85b8cd5a810dce033c28a91,label_only,gpt-5.2-2025-12-11,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":-1.52587890625e-05}]",1,1,-1.52587890625e-05,0.9999847413273523,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,4e60d1514f8dd59abe4c86055f711082f5ac985983f43eafb5b211d0d747cfd3,a6da0b2066142a3e8b43a12e9aad75cde1c1b04d15582a5b50f04ed8bbcb3269,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_wine_bottle_label_only.json,6bc047276653be8830f08f2c80a84b32349747a97a65012a0f89d590d985488c,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2433,""total_tokens"":2437,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_wine_bottle,additional_objects,exploratory_new_objects,wine bottle,object_005,,fe65f5b56a4b6940a9fdc64ebee3e47cc0e453474b3bb39989e018b9c90027fc,94b63eafbb2d307ed7e808570a6cb8bbee46aad8d85b8cd5a810dce033c28a91,label_then_evidence,gpt-5.2-2025-12-11,openai,"E
Tall dark glass bottle with narrow neck and cork top matches a wine bottle.",E,object_005,Tall dark glass bottle with narrow neck and cork top matches a wine bottle.,14,True,"[{""index"":0,""token"":""E"",""logprob"":4.9591064453125e-05}]",1,17,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,4e60d1514f8dd59abe4c86055f711082f5ac985983f43eafb5b211d0d747cfd3,884f71d4e53e604aba62abbe59c73946b434b6521280af1885a706e1259eee69,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_wine_bottle_label_then_evidence.json,d7162b06b429756357f6ec907923730f59db7db324f57d32b36ebdaf706e5e63,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":20,""prompt_tokens"":2461,""total_tokens"":2481,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_wooden_tray,additional_objects,exploratory_new_objects,wooden tray,object_001,,42e650f5581a5454c31cc5d3bfb6dbe510e32ccb02a8097d3dbf908ab73a6f83,fc5cc90523a2defc3c593ac7300baa03ec7327a0fe89f1425fd93fc0bad0b464,label_only,gpt-5.2-2025-12-11,openai,A,A,object_001,,0,True,"[{""index"":0,""token"":""A"",""logprob"":-6.103515625e-05}]",1,1,-6.103515625e-05,0.9999389667063573,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,5b49a98891c617b804102a0a54459221c0ca9749d957a558a94ef0029e7a7159,44a90dfad043b5957623a17f7b0212876b638720a073c2cba3e491791314985a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_wooden_tray_label_only.json,680683b564437cd4b01cc5783716f979c107889eac3ca9eee8c429b6ba552107,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2432,""total_tokens"":2436,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
fresh_wooden_tray,additional_objects,exploratory_new_objects,wooden tray,object_001,,42e650f5581a5454c31cc5d3bfb6dbe510e32ccb02a8097d3dbf908ab73a6f83,fc5cc90523a2defc3c593ac7300baa03ec7327a0fe89f1425fd93fc0bad0b464,label_then_evidence,gpt-5.2-2025-12-11,openai,"A
Large rectangular wooden slatted tray with raised sides matches the target.",A,object_001,Large rectangular wooden slatted tray with raised sides matches the target.,11,True,"[{""index"":0,""token"":""A"",""logprob"":3.814697265625e-05}]",1,15,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005""}",True,5b49a98891c617b804102a0a54459221c0ca9749d957a558a94ef0029e7a7159,87b5535ed9ac52a81e9310d64b4647f6194a919f6407b6aa250031b54e556a90,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/fresh_wooden_tray_label_then_evidence.json,82d96cf4531c93842ff24164dc6efc2870970d10e64ac676a0d0aa6b137c91f7,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":18,""prompt_tokens"":2460,""total_tokens"":2478,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_00_alphabet_soup_state_01,additional_states,calibration,alphabet soup,object_005,1,bd105ff3dbbe9ada7a751a2afeb80ea958e8e59abab6598a33fd532c614e6448,6fae60c60eb8bd2a558bfc57457340f2d1f334adde8df06659328814285d2f8d,label_only,gpt-5.2-2025-12-11,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-0.023365020751953125}]",1,1,-0.023365020751953125,0.9769058277839734,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,b9fcfaa3588978919affb457d59ae5c89c7c1eae738ede82531046e5d0dc0ce1,0db2648882fe390ba41ec5fdd1b9c657bdf4d2c65d4794f71c5eb38bc799a21f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_00_alphabet_soup_state_01_label_only.json,e19910872213d68daa027935c771478348b84deaa679cdf0a656872a3d683de2,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2611,""total_tokens"":2615,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_00_alphabet_soup_state_01,additional_states,calibration,alphabet soup,object_005,1,bd105ff3dbbe9ada7a751a2afeb80ea958e8e59abab6598a33fd532c614e6448,6fae60c60eb8bd2a558bfc57457340f2d1f334adde8df06659328814285d2f8d,label_then_evidence,gpt-5.2-2025-12-11,openai,"G
Small red box labeled “CELTIN” resembles an alphabet soup package.",G,object_007,Small red box labeled “CELTIN” resembles an alphabet soup package.,10,True,"[{""index"":0,""token"":""G"",""logprob"":-0.006755828857421875}]",1,16,-0.006755828857421875,0.9932669404503173,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,b9fcfaa3588978919affb457d59ae5c89c7c1eae738ede82531046e5d0dc0ce1,126aab86c9b61c97cb5fee8adee8eaf94743d1b8cc44d7119b5ffa89c12853af,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_00_alphabet_soup_state_01_label_then_evidence.json,f0e97110c8531935884d363acb5623a0f721d248f786a19394eecd21936286b6,raw_label_likelihood,,,stop,"{""completion_tokens"":19,""prompt_tokens"":2639,""total_tokens"":2658,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_00_alphabet_soup_state_02,additional_states,calibration,alphabet soup,object_005,2,2b8a7b2189f0105989870b5e1fb93ce68a6b94e47fd406688b68d97d6f49bf85,1114c457bfc0a59a3eb2c49d0dfce5848c1924cbe9ed980230423626c1e9ed16,label_only,gpt-5.2-2025-12-11,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-9.1552734375e-05}]",1,1,-9.1552734375e-05,0.9999084514564487,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,10a44d49b0a8c35a06efdf07da50701a5808fc17d6828ef5172e21cba76b6e2c,347c21b868662cf51aaa61fc15a8b423e57da01428576809afb2c941d845e5f3,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_00_alphabet_soup_state_02_label_only.json,ffd5ef65ae72dc20ff019e888810457178b9d497f7feeae09c5822c0c2f0fe2f,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2613,""total_tokens"":2617,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_00_alphabet_soup_state_02,additional_states,calibration,alphabet soup,object_005,2,2b8a7b2189f0105989870b5e1fb93ce68a6b94e47fd406688b68d97d6f49bf85,1114c457bfc0a59a3eb2c49d0dfce5848c1924cbe9ed980230423626c1e9ed16,label_then_evidence,gpt-5.2-2025-12-11,openai,"E
The blue can shows “ALPHABET SOUP” text and soup label, matching alphabet soup.",E,object_005,"The blue can shows “ALPHABET SOUP” text and soup label, matching alphabet soup.",13,True,"[{""index"":0,""token"":""E"",""logprob"":-0.11347579956054688}]",1,22,-0.11347579956054688,0.8927258005064531,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,10a44d49b0a8c35a06efdf07da50701a5808fc17d6828ef5172e21cba76b6e2c,fad4669212621cd0acc92b3eebce4729439efd5c2aabb16d1b278dd18b28ac7c,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_00_alphabet_soup_state_02_label_then_evidence.json,1135c5f9e513984d8bc26b4605835cfb221c3daabb9b8f7a63069d6a2a75f3b9,raw_label_likelihood,,,stop,"{""completion_tokens"":25,""prompt_tokens"":2641,""total_tokens"":2666,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_01_cream_cheese_state_01,additional_states,calibration,cream cheese,object_006,1,5a59251380e5f7006626d18b0325cc2d06892b78d94b448f80751c9b02663fcb,8ac5afeb140515c45ceb894f549caf0eb2eb0049f5bed263cb2d2285ad876504,label_only,gpt-5.2-2025-12-11,openai,F,F,object_006,,0,True,"[{""index"":0,""token"":""F"",""logprob"":4.9591064453125e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f5cc56d420e03e3e46e086a07e16de39c95a772805bdb08acfa18b99344a0937,693ed6b0e2ced44c9ed8d2c5d5eaa643e77d9a083768a832c7ae7b8a879f315d,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_01_cream_cheese_state_01_label_only.json,36273fbef5059fb53aec0de63d5fe32a419dd29e04ef14f718531bd31ec0e1d0,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2610,""total_tokens"":2614,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_01_cream_cheese_state_01,additional_states,calibration,cream cheese,object_006,1,5a59251380e5f7006626d18b0325cc2d06892b78d94b448f80751c9b02663fcb,8ac5afeb140515c45ceb894f549caf0eb2eb0049f5bed263cb2d2285ad876504,label_then_evidence,gpt-5.2-2025-12-11,openai,"F
Small rectangular dairy package with blue-and-white label resembles a cream cheese box.",F,object_006,Small rectangular dairy package with blue-and-white label resembles a cream cheese box.,12,True,"[{""index"":0,""token"":""F"",""logprob"":-1.52587890625e-05}]",1,17,-1.52587890625e-05,0.9999847413273523,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f5cc56d420e03e3e46e086a07e16de39c95a772805bdb08acfa18b99344a0937,4270d38be3a2e837e5aedc628dcf69af900a444e9910cf00dcbd2f36acef12ce,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_01_cream_cheese_state_01_label_then_evidence.json,101aad87a5ef12b9a865f43d4d6e07d80f9780e8bbcde18325f2df0ea8e314a7,raw_label_likelihood,,,stop,"{""completion_tokens"":20,""prompt_tokens"":2638,""total_tokens"":2658,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
